reference,city,latitude,longitude,nearest_destination_id,nearest_destination_name
US - GA - Pooler,Pooler,32.1212442903764,-81.2425587954335,5166,Savannah
US - GA - Port Wentworth,Port Wentworth,32.193505043834364,-81.19475555615234,5166,Savannah
US - GA - Powder Springs,Powder Springs,33.859795,-84.64793,784,Atlanta
US - GA - Richmond Hill,Richmond Hill,31.92674692277254,-81.33356756410848,5166,Savannah
US - GA - Ringgold,Ringgold,34.916053976354945,-85.13229811132814,27404,Chattanooga
US - GA - Rising Fawn,Rising Fawn,34.73844,-85.446304,27404,Chattanooga
US - GA - Rock Spring,Rock Spring,34.813793182373,-85.216194152832,27404,Chattanooga
US - GA - Rome,Rome,34.23608501577425,-85.16113539109972,784,Atlanta
US - GA - Roswell,Roswell,34.026169385991004,-84.32916883774979,784,Atlanta
US - GA - Saint Marys,Saint Marys,30.75254,-81.57773,4373,Jacksonville
US - GA - Saint Simons Island,Saint Simons Island,31.15384513440541,-81.39089210752907,4373,Jacksonville
US - GA - Sandy Springs,Sandy Springs,33.91870880127,-84.359924316406,784,Atlanta
US - GA - Sautee Nacoochee,Sautee Nacoochee,34.66192,-83.707,50764,Blue Ridge
US - GA - Savannah,Savannah,32.0756329959716,-81.125100968685,5166,Savannah
US - GA - Savannah ,Savannah ,32.13333,-81.2,5166,Savannah
US - GA - Smyrna,Smyrna,33.85789042803278,-84.48382530451869,784,Atlanta
US - GA - Snellville,Snellville,33.862575532141,-84.02673456262184,784,Atlanta
US - GA - South Hill,South Hill,33.571033477783,-84.539443969727,784,Atlanta
US - GA - Statesboro,Statesboro,32.42370821745003,-81.77033404019775,5166,Savannah
US - GA - Stockbridge,Stockbridge,33.5360677117663,-84.25780788575862,784,Atlanta
US - GA - Stone Mountain,Stone Mountain,33.81636870033392,-84.12636712394144,784,Atlanta
US - GA - Suwanee,Suwanee,34.036285736723826,-84.06881814673697,784,Atlanta
US - GA - Swainsboro,Swainsboro,32.57323066666667,-82.31785666666667,277,Georgia
US - GA - Thomaston,Thomaston,32.92186280853275,-84.33399461242675,784,Atlanta
US - GA - Thomasville,Thomasville,30.85134316933373,-83.948401066273,50893,Tallahassee
US - GA - Thomson,Thomson,33.50488628161625,-82.50334850036626,294,South Carolina
US - GA - Tifton,Tifton,31.45038764120238,-83.52981740804036,5018,Douglas
US - GA - Toccoa,Toccoa,34.573680051595,-83.31904678597,24778,Greenville
US - GA - Townsend,Townsend,31.53399,-81.448906,5166,Savannah
US - GA - Trenton,Trenton,34.86681715812167,-85.51563087646501,27404,Chattanooga
US - GA - Tucker,Tucker,33.841608569628924,-84.24478219232182,784,Atlanta
US - GA - Tybee Island,Tybee Island,31.999067304365635,-80.84589525128726,50765,Tybee Island
US - GA - Unadilla,Unadilla,32.261436231201,-83.75114420458999,277,Georgia
US - GA - Union City,Union City,33.5714055891786,-84.53774827519554,784,Atlanta
US - GA - Valdosta,Valdosta,30.83856440175469,-83.33533755504752,5018,Douglas
US - GA - Vidalia,Vidalia,32.208961568908755,-82.38371083959966,277,Georgia
US - GA - Villa Rica,Villa Rica,33.72460611348467,-84.94009660196933,784,Atlanta
US - GA - Warm Springs,Warm Springs,32.87154,-84.67652,784,Atlanta
US - GA - Warner Robins,Warner Robins,32.5957001304436,-83.68083161692809,277,Georgia
US - GA - Waycross,Waycross,31.202237694134464,-82.330092192289,5018,Douglas
US - GA - Waynesboro,Waynesboro,33.1012855353516,-82.02255035839839,294,South Carolina
US - GA - West Point,West Point,32.877125,-85.149704,22212,Alabama
US - GA - White,White,34.24395638907867,-84.774741328125,784,Atlanta
US - GA - Winder,Winder,33.995540618896,-83.732856750488,784,Atlanta
US - GA - Woodstock,Woodstock,34.10338846547022,-84.46979394955835,784,Atlanta
US - GA - Young Harris,Young Harris,34.95869,-83.84619,50764,Blue Ridge
"US - GREENWOOD VILLAGE, CO - Greenwood Village, Co","Greenwood Village, Co",39.596304,-104.881913,4837,Denver
US - GU - Tamuning,Tamuning,13.50596142,144.7828674,50255,Tumon
US - Garden Grove,Garden Grove,33.788139343262,-117.91658782959,797,Anaheim & Buena Park
US - Glen Rose,Glen Rose,32.232533,-97.75725,33749,Fort Worth
US - Gothenburg,Gothenburg,40.91694,-100.17019,22217,Iowa
US - Gunnison,Gunnison,38.54418,-106.92298,26395,Aspen
"US - HI - Big Island, Kailua-Kona","Big Island, Kailua-Kona",19.63211,-155.99031,278,Hawaii
US - HI - Big Islandlo,Big Islandlo,19.729836,-155.06487,669,Big Island of Hawaii
US - HI - Captain Cook,Captain Cook,19.448779714274085,-155.897958926595,278,Hawaii
US - HI - Halawa,Halawa,21.309332,-157.8608,59070,Honolulu
US - HI - Hana,Hana,20.7539487569935,-155.98742556559125,51007,Kihei
US - HI - Hanalei,Hanalei,22.2208329649414,-159.545500341796,670,Kauai
US - HI - Hauula,Hauula,21.590454101562,-157.89031982422,672,Oahu
US - HI - Hawaii,Hawaii,21.00421892314112,-157.55784195842742,59070,Honolulu
US - HI - Hawi,Hawi,20.237470626831,-155.83110046387,278,Hawaii
US - HI - Hilo,Hilo,19.727727966475253,-155.0651798448668,669,Big Island of Hawaii
US - HI - Hilo ,Hilo ,19.716667,-155.05,51004,Hilo
US - HI - Holualoa,Holualoa,19.624029333333333,-155.98520666666667,278,Hawaii
US - HI - Honolulu,Honolulu,21.28590045386147,-157.83826010903653,59070,Honolulu
US - HI - Honolulu ,Honolulu ,21.333332,-157.93333,672,Oahu
US - HI - Kaanapali,Kaanapali,20.93274473721105,-156.69250266025708,51005,Lahaina
US - HI - Kahuku,Kahuku,21.699562052171185,-157.99441967457895,672,Oahu
US - HI - Kahului,Kahului,20.890003889160177,-156.46863421585235,671,Maui
US - HI - Kahului ,Kahului ,20.898611,-156.43056,671,Maui
US - HI - Kailua,Kailua,19.640823,-155.99615,278,Hawaii
US - HI - Kailua Kona,Kailua Kona,19.593567397959184,-155.9768286367347,278,Hawaii
US - HI - Kailua- Kona,Kailua- Kona,19.55861831573096,-155.96528460031362,278,Hawaii
US - HI - Kailua-Kona,Kailua-Kona,19.61975655130324,-155.9866014004571,278,Hawaii
US - HI - Kalaoa,Kalaoa,19.832312,-155.98506,278,Hawaii
US - HI - Kamuela,Kamuela,19.97499137178572,-155.8323443556186,278,Hawaii
US - HI - Kaneohe,Kaneohe,21.4604427496704,-157.83328024707,672,Oahu
US - HI - Kapaa,Kapaa,22.05617661284281,-159.3261201330964,670,Kauai
US - HI - Kapaau,Kapaau,22.056218,-159.325585,670,Kauai
US - HI - Kapalua,Kapalua,20.998958,-156.65776666666667,51005,Lahaina
US - HI - Kapolei,Kapolei,21.333627354364488,-158.07130580381343,672,Oahu
US - HI - Kauai Is ,Kauai Is ,21.983334,-159.35,670,Kauai
US - HI - Kaunakakai,Kaunakakai,21.081180267605955,-157.0009801635741,51229,Molokai
US - HI - Kawaihae,Kawaihae,20.006938934326,-155.82392883301,278,Hawaii
US - HI - Keaau,Keaau,19.598427772522,-154.95351409912502,51004,Hilo
US - HI - Kealakekua,Kealakekua,19.503393,-155.92566,278,Hawaii
US - HI - Kihei,Kihei,20.71504465528324,-156.4458804546361,51007,Kihei
"US - HI - Kihei, Maui","Kihei, Maui",20.769720077515,-156.45901489258,51007,Kihei
US - HI - Ko Olina,Ko Olina,21.339139,-158.123388,672,Oahu
US - HI - Koloa,Koloa,21.87698641574421,-159.4576049680357,670,Kauai
US - HI - Kona ,Kona ,19.73889,-156.04556,278,Hawaii
US - HI - Kukuihaele,Kukuihaele,20.118731,-155.572666,278,Hawaii
US - HI - Lahaina,Lahaina,20.94027413507445,-156.68747266456572,51005,Lahaina
US - HI - Lahaina-Maui,Lahaina-Maui,20.947904586792,-156.69020080566,51005,Lahaina
US - HI - Laie,Laie,21.64181855449914,-157.9196094536823,672,Oahu
US - HI - Lanai City,Lanai City,20.780779,-156.9058957142857,50815,Lanai
US - HI - Lihue,Lihue,21.99946530280544,-159.34537647580552,670,Kauai
US - HI - Lihue Kauai,Lihue Kauai,21.96240234375,-159.35005187988,670,Kauai
US - HI - Makawao,Makawao,20.878325807281502,-156.3384077636725,671,Maui
US - HI - Maui,Maui,20.932779312134,-156.69189453125,51005,Lahaina
US - HI - Maunaloa,Maunaloa,21.184813,-157.24231,51229,Molokai
US - HI - Mountain View,Mountain View,19.463199743652662,-155.11940001627332,51004,Hilo
US - HI - Naalehu,Naalehu,19.06092,-155.615,51004,Hilo
US - HI - NapiliHonokowai,NapiliHonokowai,20.94914,-156.68907,51005,Lahaina
US - HI - Oahu,Oahu,21.283178282947365,-157.83144248404585,59070,Honolulu
US - HI - Pahala,Pahala,19.1447210582275,-155.50551670247333,51004,Hilo
US - HI - Pahoa,Pahoa,19.4820402026365,-154.94450189209002,51004,Hilo
US - HI - Paia,Paia,20.915891647339,-156.38189697266,671,Maui
US - HI - Princeville,Princeville,22.221614076569097,-159.47921772782158,670,Kauai
US - HI - Volcano,Volcano,19.430929928408947,-155.24364917943052,51004,Hilo
US - HI - Waialua,Waialua,21.578424453735,-158.2243347168,672,Oahu
US - HI - Waianae,Waianae,21.462173,-158.21252,672,Oahu
US - HI - Waikoloa,Waikoloa,19.92393404571949,-155.86929650503623,278,Hawaii
US - HI - Waikoloa Village,Waikoloa Village,19.924200663757347,-155.8654756794654,278,Hawaii
US - HI - Wailea,Wailea,20.68450452403564,-156.4393467305174,51007,Kihei
US - HI - Wailuku,Wailuku,20.888553821924,-156.503613601564,671,Maui
US - HI - Waimea,Waimea,21.95830180465243,-159.67503152971716,670,Kauai
"US - HOUSTON,TX - Houston, Tx","Houston, Tx",29.937969,-95.365883,5186,Houston
US - Hanover,Hanover,35.35007283260988,-93.22222664349424,50758,Hot Springs
US - Hawaii - Big Island,Hawaii - Big Island,19.566,-155.966,278,Hawaii
US - Helen,Helen,34.701024879883,-83.7246818183595,50764,Blue Ridge
US - Highlands Ranch,Highlands Ranch,39.565227508545,-104.90699768066,4837,Denver
US - Hillside,Hillside,41.873603820801,-87.897438049316,673,Chicago
US - Hinesville,Hinesville,31.852933883667,-81.582893371582,5166,Savannah
US - Homer,Homer,59.643112,-151.55104,4359,Homer
US - Honolulu,Honolulu,21.27681,-157.8238,59070,Honolulu
US - IA - Adair,Adair,41.49507,-94.64479,50637,Omaha
US - IA - Algona,Algona,43.082158728068,-94.22886227457684,22231,Wisconsin
US - IA - Altoona,Altoona,41.6586168541049,-93.491096163187,50637,Omaha
US - IA - Ames,Ames,42.0080338252369,-93.6185370697022,50637,Omaha
US - IA - Ankeny,Ankeny,41.70912546579528,-93.57565795545376,50637,Omaha
US - IA - Arnolds Park,Arnolds Park,43.357879729736496,-95.13261168457048,50792,Sioux Falls
US - IA - Atlantic,Atlantic,41.446021893880335,-94.96681446451834,50637,Omaha
US - IA - Avoca,Avoca,41.501167,-95.33599,50637,Omaha
US - IA - Bettendorf,Bettendorf,41.54810543944557,-90.49889840660092,24146,Madison
US - IA - Boone,Boone,42.0313,-93.8668,50637,Omaha
US - IA - Brooklyn,Brooklyn,41.69719,-92.35777,24146,Madison
US - IA - Burlington,Burlington,40.817425289538605,-91.1408720773926,22032,Illinois
US - IA - Carroll,Carroll,42.07756014160167,-94.87859114827468,50637,Omaha
US - IA - Carter Lake,Carter Lake,41.28066355369772,-95.91355048550552,50637,Omaha
US - IA - Cedar Falls,Cedar Falls,42.494126934051565,-92.44669605111692,27740,Wisconsin Dells
US - IA - Cedar Rapi ,Cedar Rapi ,41.884724,-91.71083,24146,Madison
US - IA - Cedar Rapids,Cedar Rapids,41.9597551010023,-91.66905992380342,24146,Madison
US - IA - Centerville,Centerville,40.738963896118,-92.867688967285,22925,Kansas City
US - IA - Chariton,Chariton,41.005661010742,-93.302459716797,50637,Omaha
US - IA - Charles City,Charles City,43.048054,-92.67259,22209,Minneapolis-Saint Paul
US - IA - Cherokee,Cherokee,42.766197102295,-95.5528015197755,50792,Sioux Falls
US - IA - Clear Lake,Clear Lake,43.14546593717452,-93.35717440648251,22231,Wisconsin
US - IA - Clearfield,Clearfield,41.488082885742,-94.946403503418,50637,Omaha
US - IA - Clinton,Clinton,41.8173835,-90.24514,24146,Madison
US - IA - Clive,Clive,41.6032534182987,-93.7764256073427,50637,Omaha
US - IA - Colfax,Colfax,41.692,-93.251816,50637,Omaha
US - IA - Coralville,Coralville,41.684755015481706,-91.58027470613432,24146,Madison
US - IA - Council Bluffs,Council Bluffs,41.24015838359797,-95.8893941145118,50637,Omaha
US - IA - Cresco,Cresco,43.3710796982422,-92.1097703457032,27740,Wisconsin Dells
US - IA - Creston,Creston,41.047962,-94.37181,50637,Omaha
US - IA - Davenport,Davenport,41.00803608194506,-90.18750921493712,22032,Illinois
US - IA - De Witt,De Witt,41.8245965,-90.5650425,24146,Madison
US - IA - Decorah,Decorah,43.29191074332678,-91.78474282177734,27740,Wisconsin Dells
US - IA - Denison,Denison,42.01034,-95.36683,50637,Omaha
US - IA - Des Moines,Des Moines,41.571368729417145,-93.6339636550156,50637,Omaha
US - IA - Des Moines ,Des Moines ,41.53389,-93.663055,50637,Omaha
US - IA - Dubuque,Dubuque,42.49858408025251,-90.6897340698184,24146,Madison
US - IA - Dyersville,Dyersville,42.47135,-91.11312,24146,Madison
US - IA - Eldridge,Eldridge,41.652980804443,-90.570106506348,24146,Madison
US - IA - Emmetsburg,Emmetsburg,43.115105,-94.661446,50792,Sioux Falls
US - IA - Estherville,Estherville,43.40169866666667,-94.815962,50792,Sioux Falls
US - IA - Evansdale,Evansdale,42.459415,-92.24935,27740,Wisconsin Dells
US - IA - Fairfield,Fairfield,40.99929046630867,-91.978828430176,22032,Illinois
US - IA - Fort Dodge,Fort Dodge,42.50257110544161,-94.16655951277671,50637,Omaha
US - IA - Fort Dodge ,Fort Dodge ,42.55111,-94.19194,50637,Omaha
US - IA - Fort Madison,Fort Madison,40.62657693618775,-91.358901078186,22032,Illinois
US - IA - Glenwood,Glenwood,41.03925,-95.74421,50637,Omaha
US - IA - Grinnell,Grinnell,41.7028360855105,-92.72643658264175,50637,Omaha
US - IA - Hamburg,Hamburg,40.605625,-95.65766,50637,Omaha
US - IA - Hampton,Hampton,42.741725921631,-93.216506958008,22231,Wisconsin
US - IA - Harlan,Harlan,41.642906188965,-95.338371276855,50637,Omaha
US - IA - Hazen,Hazen,43.371078491211,-92.109771728516,27740,Wisconsin Dells
US - IA - Holstein,Holstein,42.47497,-95.54582999999998,50637,Omaha
US - IA - Humboldt,Humboldt,42.72438,-94.22679,50637,Omaha
US - IA - Indianola,Indianola,41.383288285714286,-93.55533,50637,Omaha
US - IA - Iowa City,Iowa City,41.66379257050994,-91.52663836454498,24146,Madison
US - IA - Iowa Falls,Iowa Falls,42.50433756176757,-93.26240445521772,50637,Omaha
US - IA - Jefferson,Jefferson,42.03647725,-94.37889875,50637,Omaha
US - IA - Johnston,Johnston,41.656207405146,-93.72522845543904,50637,Omaha
US - IA - Kalona,Kalona,41.485245,-91.7134,24146,Madison
US - IA - Keokuk,Keokuk,40.415177840715714,-91.40304845493873,22032,Illinois
US - IA - Lamoni,Lamoni,40.62193,-93.89602,28609,Kansas City
US - IA - Lansing,Lansing,43.361313,-91.23814,27740,Wisconsin Dells
US - IA - Larchwood,Larchwood,43.498543,-96.50314,50792,Sioux Falls
US - IA - Le Claire,Le Claire,41.58695003090576,-90.36209476447512,24146,Madison
US - IA - Le Mars,Le Mars,42.78228979614233,-96.17929255452468,50792,Sioux Falls
US - IA - Manchester,Manchester,42.483917,-91.457924,24146,Madison
US - IA - Maquoketa,Maquoketa,42.053017915771335,-90.670094128418,24146,Madison
US - IA - Marion,Marion,42.03463947161,-91.56840707972928,24146,Madison
US - IA - Marshalltown,Marshalltown,42.00530291082775,-92.91531981201176,50637,Omaha
US - IA - Mason City,Mason City,43.14777781557238,-93.24066380013832,22231,Wisconsin
US - IA - Mason City ,Mason City ,43.15778,-93.33139,22231,Wisconsin
US - IA - Milford,Milford,43.350677245117,-95.1425702478025,50792,Sioux Falls
US - IA - Missouri Valley,Missouri Valley,41.550106048584,-95.92073059082,50637,Omaha
US - IA - Monticello,Monticello,42.20989,-91.18607,24146,Madison
US - IA - Mount Pleasant,Mount Pleasant,40.97836829670071,-91.53876271257684,22032,Illinois
US - IA - Mount Vernon,Mount Vernon,41.913963,-91.422874,24146,Madison
US - IA - Muscatine,Muscatine,41.431026159668,-91.04003953287751,24146,Madison
US - IA - New Hampton,New Hampton,43.04629,-92.317825,27740,Wisconsin Dells
US - IA - Newton,Newton,41.694335348779205,-93.0661126694336,50637,Omaha
US - IA - North Liberty,North Liberty,41.750805,-91.63864,24146,Madison
US - IA - Northwood,Northwood,43.44706925636991,-93.3550932803621,22231,Wisconsin
US - IA - Oelwein,Oelwein,42.671352386475,-91.910926818848,27740,Wisconsin Dells
US - IA - Okoboji,Okoboji,43.38646204121917,-95.128493544515,50792,Sioux Falls
US - IA - Osceola,Osceola,41.0380427543946,-93.7959403530274,50637,Omaha
US - IA - Oskaloosa,Oskaloosa,41.29980742811423,-92.64996332031257,50637,Omaha
US - IA - Ottumwa,Ottumwa,41.03247566666667,-92.41108,22925,Kansas City
US - IA - Pella,Pella,41.40573441716982,-92.93270054509944,50637,Omaha
US - IA - Percival,Percival,40.690086,-95.78792,50637,Omaha
US - IA - Pleasant Hill,Pleasant Hill,41.59787,-93.49489,50637,Omaha
US - IA - Pocahontas,Pocahontas,42.732593536377,-94.667587280273,50792,Sioux Falls
US - IA - Polk City,Polk City,41.777145,-93.71833,50637,Omaha
US - IA - Shelby,Shelby,41.501114,-95.45081,50637,Omaha
US - IA - Sheldon,Sheldon,43.18231103068033,-95.84303772542334,50792,Sioux Falls
US - IA - Sioux Center,Sioux Center,43.086750030518,-96.174880981445,50792,Sioux Falls
US - IA - Sioux City,Sioux City,42.46799205918221,-96.3819071522335,50792,Sioux Falls
US - IA - Sioux City ,Sioux City ,42.4,-96.38333,50792,Sioux Falls
US - IA - South Amana,South Amana,41.689747,-91.912704,24146,Madison
US - IA - Spencer,Spencer,43.126205,-95.14542,50792,Sioux Falls
US - IA - Spirit Lake,Spirit Lake,43.4222,-95.12149,50792,Sioux Falls
US - IA - Storm Lake,Storm Lake,42.65809115714517,-95.201337919515,50792,Sioux Falls
US - IA - Story City,Story City,42.18847,-93.57504,50637,Omaha
US - IA - Stuart,Stuart,41.4956712950845,-94.32147696044932,50637,Omaha
US - IA - Urbandale,Urbandale,41.63844104674418,-93.7354764327044,50637,Omaha
US - IA - Walcott,Walcott,41.612946,-90.78307,24146,Madison
US - IA - Warrenton,Warrenton,42.775341033936,-96.183212280273,50792,Sioux Falls
US - IA - Waterloo,Waterloo,42.47489631404832,-92.3327537750951,27740,Wisconsin Dells
US - IA - Waterloo ,Waterloo ,42.55,-92.38333,27740,Wisconsin Dells
US - IA - Waukee,Waukee,41.58319951578766,-93.85254889729832,50637,Omaha
US - IA - Waukon,Waukon,43.265739720459,-91.475044125244,27740,Wisconsin Dells
US - IA - Waverly,Waverly,42.70105387312833,-92.47684492919932,27740,Wisconsin Dells
US - IA - West Branch,West Branch,41.6611,-91.34672,24146,Madison
US - IA - West Burlington,West Burlington,40.81857,-91.16783,22032,Illinois
US - IA - West Des Moines,West Des Moines,41.57919497949471,-93.79582928504335,50637,Omaha
US - IA - West Union,West Union,42.962124,-91.81428,27740,Wisconsin Dells
US - IA - Williamsburg,Williamsburg,41.689795687256,-91.9611472944335,24146,Madison
US - IA - Winterset,Winterset,41.346012115479,-94.01895904541,50637,Omaha
US - ID - Arco,Arco,43.633635,-113.302065,5261,Jackson Hole
US - ID - Ashton,Ashton,44.075576,-111.453915,22873,Grand Teton National Park
US - ID - Belleville,Belleville,45.178325653076,-113.90003967285,22361,McCall
US - ID - Bellevue,Bellevue,43.47133,-114.26491,32778,Boise
